objectid,title,date,creator,description,subject,interviewee,interviewer,duration,source,format,type,language,rights,rightsstatement,original_url,original_media_url,filename,display_template,object_location,image_small,image_thumb,object_transcript
context_71,S2E15 Reflecting on Rosa Parks + Producing Scholarship & Art in the 21st Century,2021-10-05,Idaho Humanities Council,"In this talk, Riché Richardson reflects on the life, activism, and lasting impact of Rosa Parks. She explores Parks’ legacy, her work with children, and how it shaped Richardson’s own journey—from student activism at St. Jude Educational Institute in Montgomery, Alabama, to her career as a professor and artist engaging with Parks through writing and art. Richardson discusses her book, Emancipation’s Daughters: Reimagining Black Femininity and the National Body, which includes a chapter on Parks, along with her art quilts featured in solo shows at the Rosa Parks Museum in 2008 and 2015. Riché Richardson is a professor of African American literature at Cornell University’s Africana Studies and Research Center. A Montgomery native, she received a Ford Foundation Postdoctoral Fellowship in 2001. Her work has been featured in NBC’s Today Show, CNN, Al Jazeera, and the New York Times, and her Op-Eds have appeared in Public Books and HuffPost. She has published nearly 40 essays and is the author of Black Masculinity and the U.S. South: From Uncle Tom to Gangsta, named an ‘Outstanding Academic Title of 2008’ by Choice Books. Emancipation's Daughters was published by Duke University Press in 2021. She is also the editor of the New Southern Studies book series at the University of Georgia Press and a visual artist whose quilts have been featured in national exhibitions.",civil rights; feminism; quilts; literature; visual arts (discipline); museums (institutions); education; publishing,David Langhorst; Riché Richardson,Doug Exton,1:00:19,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49556814/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2F3f2d57f9-f72e-a22f-1acd-a4aa9c8cc4f7.m4a,context_71.mp4,transcript,https://youtu.be/_nf-Otffyis,https://objects.lib.uidaho.edu/context/small/context_vid_images_32_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_vid_images_32_th.jpg,/_data/transcripts/context_71.csv
context_72,S2E14 The Life of John Denver,2021-09-27,Idaho Humanities Council,"John Denver was one of America’s greatest country-folk singer-songwriters. With over 30 albums, he was more than a performer—he was an actor, environmentalist, and humanitarian. His music captured everyday life with deep conviction, especially in 'Take Me Home, Country Roads,' now one of West Virginia’s four state anthems. Bio: Robert Santelli was named Executive Director of the GRAMMY Museum in Los Angeles in 2006. Under his leadership, the Museum opened new locations, curated over 65 exhibits, produced 600+ public programs, and partnered with the White House and The Kennedy Center for education. A noted blues and rock historian, Santelli has contributed to Rolling Stone and The New York Times and authored over a dozen books, including the New York Times bestsellers Greetings From E Street and The Bob Dylan Scrapbook. He was an original curator of the Rock and Roll Hall of Fame and its first Director of Education and VP of Public Programs. In 2000, he became CEO of Seattle’s Experience Music Project (now MoPOP), the first interactive music museum. He also developed the UK’s first pop music museum, the British Music Experience. In 2012, Santelli co-produced Woody at 100: The Woody Guthrie Centennial Collection, earning a GRAMMY® nomination. After the GRAMMY Museum merged with the GRAMMY Foundation in 2017, he was named Founding Executive Director and now oversees its traveling exhibits and external projects.",country (style); folk artists; singers; environmentalists; music (performing arts genre); traveling exhibitions,Robert Santelli,David Pettyjohn,1:00:58,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49556726/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2Fdc97cfe4-fa95-0fde-779c-4d81afa20ba4.m4a,context_72.mp4,transcript,https://youtu.be/hmXsb5cAV3E,https://objects.lib.uidaho.edu/context/small/context_vid_images_33_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_vid_images_33_th.jpg,/_data/transcripts/context_72.csv
context_73,"S2E13 The Battle of the Alamo in Mexican, Texan, and United States History",2021-08-24,Idaho Humanities Council,"While the fall of the Alamo on March 6, 1836, has become an iconic moment in Texas--and due to the influence of Hollywood in American history--it was only one event in a chain that began decades earlier in Mexico's struggle for independence from Spain and stretched through the American Civil War. The siege and battle of the Alamo is a good way, then, to examine how ethnic, racial, political, economic, and social tensions in the westering of the United States worked themselves out in the face of Mexican and indigenous interests in what was to become the American Southwest. Bio: Jesús F. “Frank” de la Teja is Regents’ Professor Emeritus and University Distinguished Professor Emeritus of History at Texas State University in San Marcos. He obtained the Ph.D. in Latin American history from the University of Texas at Austin, and between 1985 and 1991 he worked in the Archives and Records Division of the Texas General Land Office. In 2018-2020 he served as Chief Executive Officer of the Texas State Historical Association. He has published extensively on Spanish, Mexican, and Republic-era Texas, including the award-winning San Antonio de Béxar: A Community on New Spain’s Northern Frontier, and most recently Faces of Béxar: Writings on Early San Antonio and Texas. He served as book review editor for the Southwestern Historical Quarterly from 1997 to 2014 and as managing editor of Catholic Southwest: A Journal of History and Culture from 1991 to 2005.",independence; civil wars; battlefields; battles; ethnicity; mexican; indigenous peoples (american culture),Jesús F. “Frank” de la Teja,Doug Exton,1:01:29,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49556627/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2F1199a7e1-8c4d-31db-953d-8d48386acdb0.m4a,context_73.mp4,transcript,https://youtu.be/jGUu4lrX7ts,https://objects.lib.uidaho.edu/context/small/context_73_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_73_th.jpg,/_data/transcripts/context_73.csv
context_74,"S2E12 Gilles, Giants, and Dragons, Oh My!: The Reinvention of Folkloric Festivals in Belgium",2021-07-27,Idaho Humanities Council,"Ritualized festivals in Francophone Belgium (Wallonia) are central to civic pride and historical commemoration. Many saint-military marches, featuring hundreds in Napoleonic-era uniforms escorting a saint statue, received UNESCO recognition in 2012 as 'Intangible Cultural Heritage of Humanity.' These processions often involve families with generations of participation. Binche is famous for its Carnival, featuring les Gilles—masked men with ostrich plume headdresses. In Mons and Ath, saint processions evolved into large-scale celebrations: Mons' festival includes mock combat with a dragon, while Ath’s features giant statues. The Carnival of Binche (2003), Le Doudou of Mons (2005), and La Ducasse of Ath (2005) all hold UNESCO recognition. These traditions, dating back to the late medieval period, ceased during the French Revolution but were revived in the 19th century. This talk explores their reinvention, 20th-century evolution, and their role in modern community identity. Bio: Dr. Erik Hadley earned his BA in History from the University of Montana and his MA and PhD from the University at Buffalo, specializing in Early Modern Europe and the Atlantic World. He is a lecturer in the History Department at Boise State University, teaching medieval and early modern Europe and oceanic histories. His research focuses on cultural history, folkloric rituals, identity, and commemoration in Western Europe and indigenous cultures of the Americas and Hawai’i. Dr. Hadley received a 2019-2020 Fulbright Research U.S. Scholar grant to Belgium to study the historical evolution and public memory of UNESCO-recognized folkloric festivals. He has authored numerous articles on cultural identity in French-speaking Belgium.",festivals (celebrations); cultural heritage; military uniforms; muskets; statues; cultural heritage,Dr. Erik Hadley,Doug Exton,0:59:34,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49556543/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2F2c99ef1d-4d15-40f7-c4c7-6fc42cbe049a.m4a,context_74.mp4,transcript,https://youtu.be/RZ-jDFYRAlU,https://objects.lib.uidaho.edu/context/small/context_74_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_74_th.jpg,/_data/transcripts/context_74.csv
context_75,"S2E11 Culture, Climate, and the Agricultural Transition in Northeastern Utah’s Uintah Basin: The Cub Creek Fremont in Dinosaur National Monument",2021-07-13,Idaho Humanities Council,"The Fremont cultures of the northeastern Great Basin and northern Colorado Plateau are understood as the northernmost maize agriculturalists in the North American Southwest. Because of the relatively recent timing of the Fremont foraging-farming transition (AD 300-1300), we can learn a great deal about the subtle interplay between climatic conditions and social decisions leading to the intensification of farming, the formation of early agricultural villages, and the development of complex societies. The Cub Creek reach of Dinosaur National Monument in northeastern Utah is a case study in the socio-ecological dynamics of Fremont culture. Bio: Judson Finley is Associate Professor of Anthropology and is Department Head of Sociology and Anthropology at Utah State University. Judson has spent his life and career living and working in western Wyoming, southern Idaho, and northern Utah. He specializes in the intersection of archaeology and earth sciences and it relates to the region’s cultural and natural history.",maize leaf (material); farming (activity or system); agriculture (discipline); hunter-gatherer (early cultures); agricultural settlements; archaeology; earth sciences,Judson Finley,Doug Exton,0:56:44,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49556493/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2Fc4abe53f-82f8-35ef-361e-e80ebce3195f.m4a,context_75.mp4,transcript,https://youtu.be/L_0VGz2oTwA,https://objects.lib.uidaho.edu/context/small/context_75_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_75_th.jpg,/_data/transcripts/context_75.csv
context_76,"S2E10 Selling Things and Selling Sex: Archaeological Explorations of Sandpoint, Idaho",2021-06-29,Idaho Humanities Council,"From 2008 to 2014 a team of archaeologists conducted a series of excavations in the north Idaho town of Sandpoint. Ultimately, the project proved to be one of the largest projects in the state’s history recovering several hundred thousand artifacts.  There are multiple themes that came out of this project. In this talk Dr. Warner will talk about two of their findings: a broad question of Sandpoint’s early economic connections to the world and a local question that many don’t think about - namely the economics of prostitution in Sandpoint. Underlying this talk is a goal of sharing how archaeology of the recent past can contribute in unexpected ways to understanding (and sharing) the past. Bio: Mark Warner is an historical archaeologist with over thirty years of experience in archaeology.  He has worked in many parts of the U.S. and conducted major excavations in Maryland, Oklahoma, and in the Inland Northwest. Recent work in the region included the Sandpoint Archaeology Project (the largest CRM project in the state’s history), and multiple public archaeology projects in Boise and Moscow, ID which were visited by approximately 3500 people.  A native of Michigan, Warner did his Master’s work at the University of Maryland and his Ph.D. at the University of Virginia.  He has been teaching at the University of Idaho since 1998. While at Idaho, he has authored or edited four books, two thematic journal issues, multiple articles and generated over $900,000 in funding. He is the immediate past president of the Society for Historical Archaeology.",archaeology; excavations (sites); artifacts (object genre); prostitution; cultural property; rescue archaeology,Dr. Mark Warner,Doug Exton,1:00:53,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49556411/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2Fa8593152-e9be-0145-edc7-013f3fa82bb7.m4a,context_76.mp4,transcript,https://youtu.be/uapATmt5veM,https://objects.lib.uidaho.edu/context/small/context_76_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_76_th.jpg,/_data/transcripts/context_76.csv
context_77,S2E9 History of Stonewall,2021-06-17,Idaho Humanities Council,"Stonewall National Monument is a new national park unit located in Christopher Park, part of New York City's Historic Greenwich Village . It is a park in progress with limited services, and in the coming years services will be added to the park in cooperation with our partners. The monument sits across the street from The Stonewall Inn, a National Historic Landmark known for its involvement in the beginning of the modern struggle for civil rights of gay and lesbian Americans. The Stonewall Inn exists as a private establishment and working bar. Stonewall was a milestone for LGBTQ civil rights that provided momentum for a movement. In the early hours of June 28, 1969, a police raid on the Stonewall Inn provoked a spontaneous act of resistance that earned a place alongside landmarks in American self-determination such as Seneca Falls Convention for women’s rights (1848) and the Selma to Montgomery March for African American voting rights (1965). Demonstrations continued over the next several nights at Christopher Park across from the Stonewall Inn and in the surrounding neighborhood. When asked to describe the difference that Stonewall had made, journalist Eric Marcus observed that before Stonewall, “For most people, there was no out, there was just in.”",national parks; historical parks; lgbtq+; civil rights; resistance (political activity),Park Ranger Anne Stanley,Doug Exton,0:46:59,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49556321/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2Fa6cb4cb5-cf32-5a43-7932-175700142910.m4a,context_77.mp4,transcript,https://youtu.be/zczBB5ZHPAg,https://objects.lib.uidaho.edu/context/small/context_77_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_77_th.jpg,/_data/transcripts/context_77.csv
context_78,"S2E8 Godzilla and the Imagination of Anxiety, from Hiroshima to COVID-19",2021-05-18,Idaho Humanities Council,"Since Godzilla’s debut nearly 70 years ago in Gojira, the King of the Monsters has become a global icon and a symbol of Japan. But what can a fire-breathing movie monster reveal about Japanese culture and history? This talk explores how the 33 Godzilla films reflect Japan’s resilience in the face of disaster, the worldwide appeal of Japanese creature features, and how societies confront fears of invisible threats, from radiation to pandemics. Bios: Bill Tsutsui specializes in the economic, environmental, and cultural history of modern Japan. Educated at Harvard, Oxford, and Princeton, he has authored or edited eight books, including Manufacturing Ideology and Japanese Popular Culture and Globalization. His 2004 book Godzilla on My Mind was called a 'cult classic' by The New York Times. Tsutsui has received Fulbright, ACLS, and Marshall Fellowships, and won the John Whitney Hall Prize and the William Rockhill Nelson Prize for Non-Fiction. He has served on the boards of the Association for Asian Studies, the US-Japan Council, and the Federation of State Humanities Councils. From 2014 to 2019, he was President of Hendrix College and is now Professor Emeritus of History. His research focuses on Japanese environmental and popular culture history. Lisa M. Brady is a History professor at Boise State University, specializing in global, Asian, and environmental history. Her research explores how military activities shape the environment. Her book War upon the Land was published in 2012. She is working on volumes for Oxford University Press and a book on the Korean War’s environmental history. Brady was editor-in-chief of Environmental History from 2013-2019 and became History Department chair in 2021.",japanese (culture or style); japanese-american; film (discipline); pandemics; disasters; radioactivity; monsters (legendary beings),Lisa M. Brady; Bill Tsutsui,David Pettyjohn,0:58:07,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49556162/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2Fb663fc8e-b049-5d5d-cf94-f97685cea69b.m4a,context_78.mp4,transcript,https://youtu.be/hkiox-U7NgU,https://objects.lib.uidaho.edu/context/small/context_78_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_78_th.jpg,/_data/transcripts/context_78.csv
context_79,"S2E7 Working Together Before, During, and After the Progressive Era: The Legacy of Women’s Clubs in Idaho",2021-05-03,Idaho Humanities Council,"This presentation will explore the circumstances that allowed for the development of women’s clubs in the United States between the early 1800s and early 1900s and the underlying ideologies and sentiments that spurred the growth of activism and organizing during Progressive Era. With this foundation the presentation will then explore the emergence of women’s clubs in Idaho, the specific work of these clubs, and the impact that these clubs had in their communities. The work of club women at the turn of the century supported various facets of the community, including health, education, the arts and humanities, and political and civic engagement. The presentation will end with an exploration of how some of these clubs adapted and continued to serve their community well into the 20th and 21st centuries, and how, thanks to the record keeping of these organizations, we (with the help of historians) can learn from the women leaders of the past. Bio : HannaLore graduated magna cum laude with a B.A. in History and Ethnic Studies from the University of Colorado, Boulder and received a Western American Studies certificate from the Center of the American West. She has a M.A. in Applied Historical Research from Boise State University. HannaLore has served on the Boise State Alumni Association Board of Directors since May 2016 and is also heavily involved with The Junior League of Boise, Inc. She has served on the Tango Boise, Inc. Board of Directors and currently serves on the Board of Directors for the Center of the American West.",women's rights; women's studies; women's suffrage; resistance; community organizations; records (documents),HannaLore Hein,Doug Exton,0:59:49,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49555996/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2Ff1b022e5-f658-cf5a-5f5e-206d4c900b53.m4a,context_79.mp4,transcript,https://youtu.be/YpX02yoYqKY,https://objects.lib.uidaho.edu/context/small/context_79_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_79_th.jpg,/_data/transcripts/context_79.csv
context_80,S2E6 History of Vaccines,2021-04-20,Idaho Humanities Council,"Humanity struggled to contain infectious diseases long before the concept of microscopic germs emerged. The histories of smallpox, polio, and covid-19 illustrate how vaccine development has changed—and in some ways, not changed—in the last 300 years. Bio: Laura Jenski is a retired university professor and vice-president for research. She received her PhD in oncology and postdoctoral training in immunology from the University of Wisconsin and bachelor's and master's degrees in biology from Northern Illinois University After decades of authoring original scientific research articles, Laura now writes what she loves to read—serious mysteries and farces—for her independent publishing company, Snowbound Stories LLC.",disease; vaccine lancets; pandemics; history of medicine; biology,Laura Jenski,Doug Exton,0:58:20,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49555898/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2F71cac93d-1521-e166-6f3f-a4d02931ead9.m4a,context_80.mp4,transcript,https://youtu.be/XuG4Z6PVui8,https://objects.lib.uidaho.edu/context/small/context_vid_images_41_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_vid_images_41_th.jpg,/_data/transcripts/context_80.csv
context_81,"S2E5 The Nazi Rise to Power and The Consolidation of Power, 1918-1938",2021-04-06,Idaho Humanities Council,"This talk follows the cultural, economic, social and political impediments under which the Weimar Republic in Germany was born in 1918 and how the nearly constant assault of the conservative right wing upon a form of government it never accepted created opportunities for the extremist Nazi Party to take advantage of political paralysis, economic chaos, social panic and cultural despair to use democratic structures to come to power, establish a dictatorship, and increase popular support among Germans for the Nazi agenda.  It will focus on Nazi use of traditional, conservative, populist and nostalgic themes to present a palatable program for non-Nazi members of the upper and middle classes that cut across traditional cultural cleavages in Germany, including religion, region, social class, gender, age, the rural-urban divide and the military-civilian divide.   Key issues include revision of the post-World War I treaty system, destruction of the perceived leftist threat to Germany, stabilization of the economy, and restoration of self-esteem and solid German values to social and cultural life. Finally, it explores the Nazi presentation of WWII in terms that made it possible for non-Nazis to participate willingly in perpetrating Nazi crimes. Bio: Dr. Peter Black was the Senior Historian and Director of the Division of the Senior Historian at the United States Holocaust Memorial Museum from 1997 until his retirement from federal service in January 2016.  Previously, from 1978 until 1997, he served as a staff historian and (after 1986) as Chief Historian for the Office of Special Investigations (OSI), Criminal Division of the United States Department of Justice.  Since January 2016, he has been active as an independent historian/consultant, whose most important client is the USHMM, in particular the Division of the Reference Historian. Educated at the University of Wisconsin (BA: 1972) and Columbia University (Ph.D in 1981), Dr. Black has held various teaching positions at George Mason University, Catholic University, American University and Columbia University.",fascism; fascists (people); conservatism; dictatorships; populism,Dr. Peter Black,Doug Exton,1:14:18,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49555320/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2Ff6a156ef-4edf-53b0-d95e-770902da2049.m4a,context_81.mp4,transcript,https://youtu.be/-U6QisSUmn0,https://objects.lib.uidaho.edu/context/small/context_81_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_81_th.jpg,/_data/transcripts/context_81.csv
context_82,S2E4 Rural Land in Idaho,2021-03-23,Idaho Humanities Council,"Rural lands are vanishing across the Treasure Valley and Idaho, impacting individuals, households, and communities. Join Dr. Jodi Brandt and Dr. Rebecca Som Castellano from Boise State University for a discussion on how these changes are measured, their implications, and the social effects of disappearing farmland. Bios: Jodi Brandt is a researcher at the Human-Environment Systems Research Center at Boise State University. Her work examines how human societies and ecosystems can thrive on a rapidly changing planet. She focuses on quantifying human-environment interactions and works with economists, ecologists, anthropologists, farmers, hunters, and tribal communities. Rebecca L. Som Castellano is an Associate Professor of Sociology at Boise State University. She earned her Ph.D. in Rural Sociology at The Ohio State University, an M.A. in Sociology from the University of Kentucky, and a B.A. from Western Washington University. Her research examines food policy, inequalities in sustainable agriculture, food insecurity, and climate change adaptation. She is currently studying the experiences of Latina farmworkers in Southern Idaho and land use changes affecting farmland and sagebrush steppe. She is also exploring how COVID has shaped local food consumption. Som Castellano has received national awards, including a USDA National Needs Fellowship. Her research is funded by the American Sociological Association, the USDA, and the Mountain West CTR-IN Program for Clinical and Translational Research.",rural areas; land use; farmland; environmental concepts; sustainability; sociology,Dr. Jodi Brandt;  Dr. Rebecca Som Castellano,Doug Exton,1:00:42,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49555770/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2Fd96c1dc7-26c2-9c28-4e24-acf491cdf56d.m4a,context_82.mp4,transcript,https://youtu.be/IxcmwSQVfHM,https://objects.lib.uidaho.edu/context/small/context_vid_images_43_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_vid_images_43_th.jpg,/_data/transcripts/context_82.csv
context_83,S2E3 Basque History in the Western US,2021-03-09,Idaho Humanities Council,"This presentation explores the unique history of the Basques from the late 19th century to today, their global immigration, and their impact on communities, especially in Idaho. Attendees will learn about Spain and France before mass Basque emigration, the region’s transformation into a major tourist destination, and the hardships Basques faced during the immigration process. The talk will highlight their perseverance in establishing communities across the western U.S. and their lasting impact on local culture. The Basque Museum & Cultural Center preserves and shares these stories to connect people of all backgrounds and celebrate the dignity of the human experience. Bio: Annie, a fourth-generation Basque-American, was born and raised on a cattle ranch in Paradise Valley, Nevada. She attended a small three-room grade school before continuing her education in Winnemucca. Active in student leadership and athletics, she carried that passion to Boise State University, earning a degree in Spanish with minors in Basque Studies and Business. She joined the Oinkari Basque Dancers, serving as a board member, dance director, and liaison for a decade. Her deep connections with Boise’s Basque community led to study, travel, and work opportunities in the Basque Block. Since college, Annie has worked in education and became the Education Program Specialist at the Basque Museum & Cultural Center in 2013. In 2016, she was appointed Executive Director, continuing the mission of preserving, promoting, and perpetuating Basque history and culture for future generations.",basque (language); basque (culture or style); cultural heritage; diasporas (migrations); historic preservation; ethnicity,Annie Gavica,Doug Exton,0:57:57,"Context, Idaho Humanities Council, https://idahohumanities.org/programs/connected-conversations/",video/mp4,Image;MovingImage,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://rightsstatements.org/vocab/InC-EDU/1.0/,,https://anchor.fm/s/8a0924fc/podcast/play/49555563/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-24%2Ff3cef07d-683c-d7d3-b054-1659685e5cb0.m4a,context_83.mp4,transcript,https://youtu.be/2bBNc7_4vDE,https://objects.lib.uidaho.edu/context/small/context_83_sm.jpg,https://objects.lib.uidaho.edu/context/thumbs/context_83_th.jpg,/_data/transcripts/context_83.csv
